mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.01056809425354004,0.005481236623749388,0.0035013198852539063,0.0015894684985076721,0.01,{'C': 0.01},0.4240301724137931,0.5208333333333334,0.40440084340946403,0.5156498015873016,0.5040178571428572,0.4737864015773499,0.049335457789504863,1
0.009860515594482422,0.0003421615460375111,0.005433893203735352,0.0008248482455856788,0.1,{'C': 0.1},0.4078125,0.48595289408866993,0.4612734487734487,0.48912863756613756,0.48490918803418803,0.46581533369248884,0.030654735963022973,2
0.016891098022460936,0.004747355359165108,0.0035651206970214845,0.0010933638281884468,1.0,{'C': 1},0.5315972222222223,0.389375,0.4502083333333333,0.4625,0.49492694805194803,0.4657215007215007,0.04748135094696063,3
0.07715044021606446,0.01853591048558907,0.0034489154815673826,0.0011779620682570002,5.0,{'C': 5},0.555763888888889,0.389375,0.4177083333333333,0.44375,0.5058396464646464,0.4624873737373738,0.06046750971724369,4
0.085548734664917,0.009180343944014617,0.002595853805541992,0.00011952724017148548,10.0,{'C': 10},0.555763888888889,0.389375,0.4177083333333333,0.44375,0.47901785714285716,0.45712301587301596,0.057500529235024335,5
